Player,Year,height,weight,hand,arm,forty,ten_split,vertical,broad,cone,shuttle,bench,bmi,speed_score,burst_score,agility_score,n_drills,elite_forty,elite_burst,elite_agility,big_bodied,pick,undrafted,log_pick,round,nfl_entry_age,has_college,best_dom,final_dom,first_dom,best_ydshare,final_ydshare,career_yds,best_yds,career_rec,career_ypr,best_long,td_rate,rush_yds_career,n_seasons,n_seasons_20,n_seasons_30,alpha,final_rank,dom_growth,final_spike,college_entry_age,breakout_age,dom_age19,dom_age20,age_final_season,early_declare,best_ppa,final_ppa,avg_ppa,best_ppa_pass,best_usage,final_usage,team_sp_off,team_sp_overall,team_sp_def,team_sos,team_sp_off_final,team_recruit_rank,power5,conf_g5,n_teams,col_qb_ypa,col_qb_td,col_qb_drafted,was_returner,transferred,recruit_stars,recruit_rating,recruit_rank,blue_chip,ret_yds,ret_td,ret_avg,height_p,weight_p,hand_p,arm_p,forty_p,ten_split_p,vertical_p,broad_p,cone_p,shuttle_p,speed_score_p,burst_score_p,ras,explosion_p,catch_radius,prod_p,recruit_p,prod_over_recruit
Keon Coleman,2024,75.25,213.0,9.38,32.13,4.61,1.54,38.0,127.0,,,,26.443681637068025,94.32045726391355,48.583333333333336,,5,0,1,0,1,33.0,0,3.4965075614664802,2.0,20.62696783025325,1,0.3137856328392246,0.3137856328392246,0.0260988702468387,0.2770833333333333,0.1875712656784492,1506.0,798.0,115.0,13.095652173913043,58.0,0.16521739130434782,2.0,3.0,2.0,1.0,1.0,1.0,0.2876867625923859,0.8245614035087719,18.0,19.41409993155373,0.2907155797101449,0.3137856328392246,20.413415468856947,1.0,0.964,0.438,0.7013333333333334,0.964,0.106,0.106,31.9,1.2,29.7,,34.1,43.0,1.0,0.0,2.0,6.9,19.0,0.0,1.0,1.0,4.0,0.8926,377.0,1.0,300.0,0.0,12.0,0.8514234875444839,0.8033807829181495,0.5064814814814815,0.6277777777777778,0.14961389961389962,0.4946949602122016,0.7706237424547284,0.763265306122449,,,0.3611650485436893,0.7769709543568465,61.05397441025707,0.6316846990402889,0.6890766223146179,0.5276292335115864,0.5159235668789809,0.011705666632605527
Ricky Pearsall,2024,73.0,189.0,9.25,30.88,4.41,1.57,42.0,129.0,6.64,4.05,17.0,24.932820416588477,99.93956204954833,52.75,10.69,8,1,1,1,0,31.0,0,3.4339872044851463,1.0,23.310061601642712,1,0.2812911725955204,0.2571613739468568,0.0197836166924265,0.3143227478937135,0.3143227478937135,2425.0,970.0,158.0,15.348101265822784,65.0,0.08860759493670886,253.0,5.0,3.0,0.0,1.0,1.0,0.23737775725443028,1.4674735249621784,18.0,21.097878165639973,0.0197836166924265,0.1553410553410553,23.096509240246405,0.0,1.355,0.998,1.0146000000000002,1.407,0.098,0.098,31.1,6.8,26.0,,31.1,17.0,1.0,0.0,2.0,8.1,20.0,1.0,1.0,1.0,3.0,0.8478,1250.0,0.0,181.0,0.0,11.3125,0.4893238434163701,0.2313167259786477,0.40555555555555556,0.25,0.8175675675675675,0.22546419098143236,0.9728370221327968,0.8428571428571429,0.9700272479564033,0.9572538860103627,0.5980582524271845,0.9719917012448133,64.43544280106896,0.8045841391390414,0.5294291052761806,0.40641711229946526,0.2356687898089172,0.17074832249054805
Johnny Wilson,2024,78.38,231.0,10.0,35.38,4.52,1.55,37.0,128.0,,4.11,,26.433628775508332,110.68486413588752,47.666666666666664,,6,0,1,0,1,185.0,0,5.220355825078324,6.0,22.746064339493497,1,0.2169907256752359,0.1279418472063854,0.0572715572715572,0.2554100227790433,0.1758836944127708,1757.0,897.0,102.0,17.225490196078432,78.0,0.0784313725490196,0.0,4.0,1.0,0.0,1.0,2.0,0.07067028993482821,0.6878483835005574,19.0,21.533196440793976,0.0,0.0572715572715572,22.532511978097194,0.0,0.902,0.902,0.6825,0.902,0.107,0.107,34.8,13.2,20.4,,34.1,22.0,1.0,0.0,2.0,9.1,24.0,1.0,0.0,1.0,4.0,0.9491,116.0,1.0,,,,1.0,0.9911032028469751,0.8787037037037037,0.9981481481481481,0.4372586872586873,0.39389920424403185,0.6891348088531187,0.8061224489795918,,0.8937823834196891,0.9009708737864077,0.7085062240663901,79.06936077551585,0.798742710539706,0.8914966651762426,0.19073083778966132,0.7526539278131635,-0.5619230900235022
Ladd McConkey,2024,71.63,186.0,8.63,30.25,4.39,1.52,36.0,124.0,6.72,3.97,13.0,25.484632011467713,100.15781899578903,46.333333333333336,10.69,8,1,0,1,0,34.0,0,3.5263605246161616,2.0,22.138261464750173,1,0.1987720560971886,0.0904022719571426,0.1232608489093401,0.1717376605814739,0.1118390266729059,1687.0,762.0,119.0,14.176470588235293,60.0,0.11764705882352941,216.0,3.0,0.0,0.0,0.0,4.0,-0.0328585769521975,0.6272965879265092,19.0,99.0,0.0,0.1232608489093401,21.924709103353866,0.0,1.212,1.212,0.9189999999999999,1.174,0.078,0.065,37.2,35.3,3.7,,41.5,3.0,1.0,0.0,1.0,9.1,27.0,1.0,1.0,0.0,3.0,0.8522,1131.0,0.0,289.0,0.0,13.136363636363637,0.2891459074733096,0.17882562277580072,0.05740740740740741,0.1259259259259259,0.8725868725868726,0.7320954907161804,0.5543259557344065,0.573469387755102,0.9087193460490464,0.9974093264248705,0.6058252427184466,0.5570539419087137,53.77325356230068,0.5778735287359851,0.25670129913526235,0.1408199643493761,0.25477707006369427,-0.11395710571431816
Marcus Rosemy-Jacksaint,2024,73.13,195.0,10.0,33.0,4.84,,35.0,119.0,7.35,4.45,11.0,25.632961754334605,71.06948370382658,44.916666666666664,11.8,8,0,0,0,0,270.0,1,5.598421958998375,8.0,21.97946611909651,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.9734,55.0,1.0,,,,0.5195729537366548,0.3540925266903915,0.8787037037037037,0.850925925925926,0.005791505791505791,,0.42655935613682094,0.2357142857142857,0.04904632152588556,0.14248704663212436,0.003883495145631068,0.4066390041493776,35.212873865020974,0.22205237899891253,0.6689404848757764,,0.8768577494692145,
Jalen Coker,2024,73.38,208.0,9.88,32.88,4.57,1.52,42.5,128.0,,,12.0,27.155840247650328,95.37367782747386,53.166666666666664,,6,0,1,0,0,270.0,1,5.598421958998375,8.0,22.171115674195757,1,0.5328982898289829,0.5328982898289829,0.1715328467153284,0.4657965796579658,0.4657965796579658,1996.0,1035.0,112.0,17.821428571428573,74.0,0.23214285714285715,3.0,3.0,2.0,2.0,1.0,1.0,0.3613654431136545,1.1323851203501094,19.0,20.958247775496236,0.0,0.1715328467153284,21.95756331279945,0.0,1.43,1.43,1.1013333333333335,1.497,0.117,0.096,,,,,,,0.0,1.0,1.0,8.7,20.0,0.0,1.0,0.0,,,,0.0,47.0,0.0,4.2727272727272725,0.5640569395017794,0.6948398576512456,0.825925925925926,0.8240740740740741,0.2606177606177606,0.7320954907161804,0.9859154929577465,0.8061224489795918,,,0.41359223300970877,0.9823651452282157,70.8960536866223,0.7352100583156824,0.7999931081148814,0.9714795008912656,,
Casey Washington,2024,,,,,,,,,,,,,,,,0,0,0,0,0,187.0,0,5.231108616854587,6.0,22.822724161533195,1,0.1919392857629474,0.1919392857629474,0.0275344180225281,0.2099655280476339,0.2099655280476339,1497.0,670.0,122.0,12.270491803278688,80.0,0.03278688524590164,30.0,5.0,0.0,0.0,0.0,2.0,0.1644048677404193,2.2711864406779663,18.0,99.0,0.0275344180225281,0.0433360588716271,22.60917180013689,0.0,0.974,0.974,0.434,0.974,0.075,0.075,21.6,-2.5,24.1,,21.6,46.0,1.0,0.0,1.0,7.0,13.0,0.0,0.0,1.0,3.0,0.8359,1568.0,0.0,,,,,,,,,,,,,,,,,,,0.12299465240641712,0.1592356687898089,-0.03624101638339179
Isaiah Williams,2024,69.25,182.0,9.13,30.13,4.63,1.59,38.0,123.0,6.75,4.11,17.0,26.680081846498716,79.20952693997116,48.25,10.86,8,0,1,1,0,270.0,1,5.598421958998375,8.0,36.91991786447639,1,0.2969017879010531,0.2740043328382816,0.0018773466833541,0.3306173613287371,0.3306173613287371,2298.0,1055.0,213.0,10.788732394366198,67.0,0.06572769953051644,120.0,4.0,3.0,0.0,1.0,1.0,0.2721269861549275,1.4880112834978843,32.0,34.70773442847365,0.0,0.0,36.70636550308008,0.0,0.555,0.555,0.2404,0.618,0.319,0.15,21.6,-2.5,24.1,,21.6,46.0,1.0,0.0,1.0,7.0,13.0,0.0,1.0,0.0,4.0,0.9479,116.0,1.0,288.0,0.0,9.6,0.06583629893238434,0.11565836298932385,0.31574074074074077,0.1111111111111111,0.11583011583011583,0.11671087533156499,0.7706237424547284,0.48775510204081635,0.885558583106267,0.8937823834196891,0.039805825242718446,0.7572614107883817,38.963954599898685,0.4327282232460878,0.31582797330974116,0.47058823529411764,0.7526539278131635,-0.2820656925190459
Tayvion Robinson,2024,70.5,191.0,9.25,31.0,4.76,,32.0,117.0,7.02,4.56,13.0,27.015341280619687,74.41072774914724,41.75,11.579999999999998,8,0,0,0,0,270.0,1,5.598421958998375,8.0,,1,0.2689515404940868,0.1803271537622682,0.0942379810647977,0.2667876588021778,0.2006543075245365,2594.0,588.0,192.0,13.510416666666666,71.0,0.08333333333333333,277.0,5.0,2.0,0.0,1.0,2.0,0.08608917269747052,0.9387755102040817,,,,,,,0.911,0.881,0.7428000000000001,1.008,0.091,0.079,38.0,13.7,24.4,,31.6,26.0,1.0,0.0,2.0,9.0,9.0,1.0,1.0,1.0,4.0,0.8976,339.0,1.0,745.0,1.0,9.675324675324676,0.16370106761565836,0.27402135231316727,0.40555555555555556,0.275,0.016409266409266408,,0.12173038229376258,0.15816326530612246,0.4250681198910082,0.03756476683937824,0.007766990291262136,0.11514522821576763,18.18296358846317,0.09588687929704907,0.24149675136624413,0.36363636363636365,0.5456475583864119,-0.18201119475004823
Jamari Thrash,2024,71.75,188.0,8.63,31.0,4.46,1.54,34.0,120.0,7.16,,,25.672570991513798,95.02730441980513,44.0,,6,0,0,0,0,156.0,0,5.049856007249537,5.0,23.033538672142367,1,0.4227455550984963,0.2670368011519397,0.0033009708737864,0.4566022213081037,0.2613463295766067,2598.0,1110.0,166.0,15.650602409638553,85.0,0.10843373493975904,34.0,5.0,2.0,1.0,1.0,1.0,0.2637358302781533,0.772972972972973,18.0,21.82067077344285,0.0033009708737864,0.0905099628503883,22.819986310746064,0.0,1.353,1.095,0.8613999999999999,1.411,0.093,0.093,33.7,-3.3,38.3,,30.1,102.0,0.0,1.0,2.0,8.2,18.0,0.0,0.0,1.0,3.0,0.8317,1679.0,0.0,,,,0.302491103202847,0.21352313167259787,0.05740740740740741,0.275,0.6361003861003861,0.4946949602122016,0.29577464788732394,0.29183673469387755,0.2098092643051771,,0.3883495145631068,0.2863070539419087,31.37540185442576,0.3253202990481028,0.23266828962439462,0.8823529411764706,0.14861995753715498,0.7337329836393156
Kyren Lacy,2024,74.0,215.0,10.0,33.75,4.6,,33.5,,,4.43,,27.60135135135135,96.03667797070483,,,5,0,0,0,1,270.0,1,5.598421958998375,8.0,,1,0.261195920159411,0.261195920159411,0.1794759825327511,0.2120470127326151,0.2120470127326151,2360.0,866.0,162.0,14.567901234567902,57.0,0.16049382716049382,0.0,5.0,1.0,0.0,1.0,2.0,0.08171993762665991,1.5519713261648747,,,,,,,1.041,0.824,0.758,0.993,0.101,0.101,36.8,15.9,21.7,,36.8,6.0,1.0,0.0,2.0,7.7,29.0,1.0,0.0,1.0,3.0,0.8548,1080.0,0.0,,,,0.6708185053380783,0.8416370106761566,0.8787037037037037,0.9518518518518518,0.17277992277992277,,0.24647887323943662,,,0.16321243523316062,0.4330097087378641,,54.48115014450219,0.33974429098865033,0.6869632335332676,0.32976827094474154,0.27388535031847133,0.055882920626270205
Malik Nabers,2024,71.75,200.0,9.88,31.38,4.41,,42.0,129.0,,,15.0,27.311245735652978,105.75615031698236,52.75,,6,1,1,0,0,6.0,0,1.791759469228055,1.0,20.42984257357974,1,0.3371031623244013,0.3371031623244013,0.1255290205562273,0.3560245064669843,0.3560245064669843,3003.0,1569.0,189.0,15.88888888888889,75.0,0.1111111111111111,29.0,3.0,2.0,1.0,1.0,1.0,0.211574141768174,1.5427728613569323,18.0,19.21697467488022,0.2000980279091223,0.3371031623244013,20.216290212183434,1.0,1.112,0.961,1.012,1.13,0.146,0.146,44.6,19.1,25.0,,44.6,12.0,1.0,0.0,1.0,11.7,40.0,1.0,1.0,0.0,4.0,0.9112,251.0,1.0,31.0,0.0,7.75,0.302491103202847,0.46441281138790036,0.825925925925926,0.38333333333333336,0.8175675675675675,,0.9728370221327968,0.8428571428571429,,,0.7951456310679612,0.9719917012448133,70.85069154133653,0.8702799320193003,0.6211468461487257,0.6541889483065954,0.6050955414012739,0.04909340690532149
Brian Thomas,2024,74.88,209.0,9.75,32.75,4.33,1.5,38.5,126.0,,,11.0,26.20414172647747,118.9117296781256,49.0,,6,1,1,0,0,23.0,0,3.1354942159291497,1.0,21.232032854209447,1,0.3267193720733543,0.3267193720733543,0.0855123941958887,0.2670751077830723,0.2670751077830723,1908.0,1177.0,128.0,14.90625,86.0,0.1875,0.0,3.0,1.0,1.0,0.0,2.0,0.2412069778774656,3.163978494623656,18.0,21.018480492813143,0.0855123941958887,0.1580325222004382,21.018480492813143,1.0,1.29,1.29,0.9173333333333332,1.304,0.096,0.096,44.6,19.1,25.0,,44.6,12.0,1.0,0.0,1.0,11.7,40.0,1.0,1.0,1.0,4.0,0.96,89.0,1.0,441.0,0.0,16.96153846153846,0.8051601423487544,0.7170818505338078,0.7546296296296297,0.7944444444444444,0.9584942084942085,0.8793103448275862,0.8118712273641852,0.713265306122449,,,0.9844660194174757,0.8101659751037344,82.28889148286275,0.83653418430137,0.7915263609467534,0.6024955436720143,0.7919320594479831,-0.18943651577596876
Cornelius Johnson,2024,74.75,212.0,8.63,31.88,4.44,1.55,37.5,127.0,6.93,4.37,13.0,26.672811266093223,109.10231759276564,48.083333333333336,11.3,8,1,1,0,1,253.0,0,5.53338948872752,7.0,23.08829568788501,1,0.2512205947625388,0.1150611024440977,0.0293529592149647,0.1958151155527795,0.1884555382215288,2045.0,627.0,139.0,14.712230215827338,87.0,0.10071942446043165,70.0,5.0,2.0,0.0,1.0,3.0,0.085708143229133,0.9633173843700159,18.0,19.876796714579054,0.0293529592149647,0.2512205947625388,22.874743326488705,0.0,0.977,0.732,0.7194,1.086,0.085,0.069,36.5,23.4,15.8,,36.6,14.0,1.0,0.0,1.0,7.9,15.0,0.0,0.0,0.0,4.0,0.9294,177.0,1.0,,,,0.7846975088967971,0.7820284697508897,0.05740740740740741,0.5351851851851852,0.7055984555984556,0.39389920424403185,0.7354124748490946,0.763265306122449,0.6253405994550408,0.25,0.8699029126213592,0.7448132780082988,60.396256684491746,0.789526897864301,0.528175644084621,0.28698752228163993,0.6751592356687898,-0.38817171338714984
Roman Wilson,2024,70.75,185.0,9.38,30.38,4.39,1.52,,,6.89,4.07,12.0,25.982094919402165,99.6193360979622,,10.96,6,1,0,1,0,84.0,0,4.430816798843313,3.0,22.535249828884325,1,0.3730889235569423,0.3730889235569423,0.0961680722000296,0.2461778471138845,0.2461778471138845,1707.0,789.0,107.0,15.953271028037383,75.0,0.18691588785046728,117.0,4.0,1.0,1.0,1.0,1.0,0.2769208513569127,1.8785714285714286,19.0,22.321697467488022,0.0961680722000296,0.1370125814223253,22.321697467488022,0.0,1.418,1.418,0.9165000000000001,1.436,0.064,0.064,36.6,31.3,7.2,,36.6,9.0,1.0,0.0,1.0,9.0,22.0,1.0,1.0,0.0,4.0,0.8967,346.0,1.0,134.0,0.0,22.333333333333332,0.18861209964412812,0.1619217081850534,0.5064814814814815,0.15925925925925927,0.8725868725868726,0.7320954907161804,,,0.6839237057220708,0.9378238341968912,0.5922330097087378,,53.721527350007506,0.5922330097087378,0.28478428012828966,0.7754010695187166,0.535031847133758,0.24036922238495861
Lideatrick Griffin,2024,70.0,181.0,9.13,30.63,4.43,1.55,35.5,124.0,7.0,4.35,,25.967959183673468,93.9926005469229,45.833333333333336,11.35,7,1,0,0,0,270.0,1,5.598421958998375,8.0,22.937713894592743,1,0.2841124350748548,0.2841124350748548,0.0387704636933018,0.3015582034830431,0.3015582034830431,1490.0,658.0,126.0,11.825396825396826,65.0,0.07142857142857142,74.0,4.0,1.0,0.0,1.0,1.0,0.24534197138155298,1.3107569721115537,19.0,22.72416153319644,0.0,0.0387704636933018,22.72416153319644,0.0,0.826,0.55,0.403,0.826,0.103,0.103,24.7,0.5,24.9,,24.7,27.0,1.0,0.0,1.0,6.9,12.0,0.0,1.0,1.0,4.0,0.9064,271.0,1.0,1647.0,2.0,28.396551724137932,0.11743772241992882,0.10142348754448399,0.31574074074074077,0.2037037037037037,0.7451737451737451,0.39389920424403185,0.48893360160965793,0.573469387755102,0.47275204359673023,0.29533678756476683,0.34271844660194173,0.4979253112033195,37.90428485131794,0.46837381198890055,0.2814539421185078,0.4206773618538324,0.5881104033970276,-0.16743304154319516
Junior Bergen,2024,71.0,184.0,9.0,30.0,4.56,1.59,36.5,120.0,6.97,4.22,1.0,25.659988097599683,85.1115398719648,46.5,11.19,8,0,0,0,0,252.0,0,5.529429087511423,7.0,21.190965092402465,1,0.2714626391096979,0.1687067773167358,0.1289741186648403,0.2488076311605723,0.1874135546334716,1360.0,626.0,112.0,12.142857142857142,76.0,0.10714285714285714,90.0,3.0,1.0,0.0,0.0,2.0,0.039732658651895514,0.865814696485623,19.0,20.97741273100616,0.0,0.1289741186648403,21.97946611909651,0.0,0.851,0.584,0.589,0.905,0.081,0.081,,,,,,,0.0,1.0,1.0,7.5,12.0,0.0,1.0,0.0,,,,0.0,1685.0,4.0,19.147727272727273,0.21263345195729538,0.14590747330960854,0.20185185185185187,0.08981481481481482,0.29633204633204635,0.11671087533156499,0.6247484909456741,0.29183673469387755,0.5422343324250681,0.6308290155440415,0.10388349514563107,0.5778008298755186,31.954861768558267,0.3401562402617276,0.28226215239240904,0.38235294117647056,,
Devontez Walker,2024,73.5,193.0,9.13,33.25,4.36,1.54,40.5,134.0,,4.3,,25.11527604238975,106.81723885592413,51.666666666666664,,6,1,1,0,0,113.0,0,4.727387818712341,4.0,22.535249828884325,1,0.5018795279537067,0.2246694943809089,0.0419117135905457,0.3567002323780015,0.1801082195310487,1744.0,921.0,104.0,16.76923076923077,73.0,0.18269230769230768,52.0,3.0,2.0,1.0,1.0,2.0,0.1827577807903632,0.758957654723127,20.0,21.322381930184804,0.0,0.0419117135905457,22.321697467488022,0.0,1.47,0.595,0.9053333333333334,1.47,0.12,0.12,25.6,-13.1,37.9,,34.4,118.0,0.0,1.0,2.0,7.9,13.0,0.0,0.0,1.0,3.0,0.8056,2695.0,0.0,,,,0.5845195729537367,0.31494661921708184,0.31574074074074077,0.8888888888888888,0.9218146718146718,0.4946949602122016,0.9275653923541247,0.9612244897959183,,0.4261658031088083,0.8330097087378641,0.9346473029045643,69.12016500662365,0.9072665302959692,0.6791786487343727,0.9679144385026738,0.040339702760084924,0.9275747357425889
Marvin Harrison Jr.,2024,75.25,209.0,9.5,31.88,,,,,,,,25.9470866767475,,,,2,0,0,0,0,4.0,0,1.3862943611198906,1.0,21.39082819986311,1,0.4423296828957206,0.4423296828957206,0.0466434290932078,0.3461978273299028,0.3461978273299028,2613.0,1263.0,155.0,16.858064516129033,75.0,0.2,58.0,3.0,2.0,2.0,1.0,1.0,0.3956862538025128,0.9588281868566905,18.0,20.177960301163587,0.0466434290932078,0.3295083376310813,21.177275838466805,1.0,1.438,1.258,1.2033333333333334,1.438,0.131,0.118,45.1,31.1,15.7,,31.5,2.0,1.0,0.0,1.0,9.5,41.0,1.0,0.0,0.0,4.0,0.9583,97.0,1.0,,,,0.8514234875444839,0.7170818505338078,0.5944444444444444,0.5351851851851852,,,,,,,,,67.45337419269804,,0.6603510390580379,0.9126559714795008,0.778131634819533,0.13452433665996788
Troy Franklin,2024,73.88,176.0,8.75,31.88,4.41,1.61,39.0,124.0,6.9,4.31,,22.66805299511141,93.06541227894448,49.333333333333336,11.21,7,1,1,1,0,102.0,0,4.624972813284271,4.0,20.90075290896646,1,0.2852289773228624,0.2852289773228624,0.0837314396384764,0.2847436689314391,0.2847436689314391,2483.0,1383.0,160.0,15.51875,84.0,0.15625,0.0,3.0,2.0,0.0,1.0,1.0,0.201497537684386,1.5521885521885521,18.0,19.68788501026694,0.0837314396384764,0.2703078584931137,20.687200547570157,1.0,1.26,1.26,0.8856666666666667,1.26,0.109,0.109,45.0,26.2,18.2,,45.0,13.0,1.0,0.0,1.0,9.6,45.0,1.0,0.0,0.0,4.0,0.9808,41.0,1.0,,,,0.6379003558718861,0.050711743772241996,0.09166666666666666,0.5351851851851852,0.8175675675675675,0.05702917771883289,0.8501006036217303,0.573469387755102,0.6580381471389646,0.4067357512953368,0.31650485436893205,0.8298755186721992,48.539874663622044,0.5800249485819214,0.528713202836367,0.42602495543672014,0.9012738853503185,-0.47524892991359835
Anthony Gould,2024,68.38,174.0,8.88,29.63,4.39,1.49,39.5,129.0,6.94,4.16,,26.160520484901017,93.69602422186715,50.25,11.100000000000001,7,1,1,0,0,142.0,0,4.955827057601261,5.0,22.7378507871321,1,0.1818378951426368,0.1525021991985143,0.0591172079134005,0.2280813214739517,0.2280813214739517,1360.0,718.0,84.0,16.19047619047619,75.0,0.07142857142857142,83.0,3.0,0.0,0.0,0.0,2.0,0.0933849912851138,1.5711159737417943,20.0,99.0,0.0,0.0,22.524298425735797,0.0,1.337,0.973,0.7775,1.45,0.074,0.074,33.2,12.6,22.3,,33.2,56.0,1.0,0.0,1.0,8.4,21.0,0.0,1.0,0.0,3.0,0.8393,1474.0,0.0,401.0,2.0,16.04,0.03113879003558719,0.04181494661921708,0.12685185185185185,0.06388888888888888,0.8725868725868726,0.9270557029177718,0.8832997987927566,0.8428571428571429,0.6049046321525886,0.7681347150259067,0.3339805825242718,0.8775933609958506,53.11756071040589,0.6867125080580571,0.27629483239227115,0.10338680926916222,0.1762208067940552,-0.07283399752489297
Julian Fleming,2024,74.0,206.0,,,4.68,,34.5,,,4.27,,26.445945945945947,85.88430463752407,,,3,0,0,0,0,270.0,1,5.598421958998375,8.0,,1,0.140149561629706,0.040802706162004,0.0176190476190476,0.1374419804022692,0.0482720789906747,1140.0,533.0,93.0,12.258064516129032,79.0,0.08602150537634409,0.0,5.0,0.0,0.0,0.0,6.0,0.0231836585429564,0.3302063789868668,,,,,,,1.094,1.094,0.641,1.094,0.068,0.023,45.1,31.1,15.7,,37.5,2.0,1.0,0.0,2.0,9.5,41.0,1.0,1.0,1.0,5.0,0.9979,3.0,1.0,25.0,0.0,6.25,0.6708185053380783,0.6548042704626335,,,0.05791505791505792,,0.35714285714285715,,,0.5051813471502591,0.12718446601941746,,39.55077506713838,0.2421636615811373,0.5139806812404677,0.040998217468805706,0.9968152866242038,-0.9558170691553981
Bub Means,2024,73.0,227.0,10.13,33.25,4.43,1.55,39.5,122.0,,4.4,19.0,29.945768436854944,117.8802227853674,49.666666666666664,,7,1,1,0,0,170.0,0,5.135798437050262,5.0,22.973305954825463,1,0.3155523783587509,0.3155523783587509,0.1136868526586076,0.2781635802469135,0.2781635802469135,1552.0,721.0,90.0,17.244444444444444,75.0,0.1111111111111111,2.0,3.0,1.0,1.0,1.0,1.0,0.20186552570014327,1.6767441860465115,20.0,22.759753593429156,0.0,0.0,22.759753593429156,0.0,,,,,,,19.3,-7.3,26.0,,19.3,76.0,1.0,0.0,2.0,6.4,7.0,0.0,0.0,1.0,3.0,0.8256,1887.0,0.0,,,,0.4893238434163701,0.9733096085409253,0.9277777777777778,0.8888888888888888,0.7451737451737451,0.39389920424403185,0.8832997987927566,0.4204081632653061,,0.2033678756476684,0.9766990291262136,0.8506224066390041,70.47973037738807,0.760135663728092,0.7973225772189483,0.5347593582887701,0.11889596602972399,0.4158633922590461
Luke McCaffrey,2024,73.63,198.0,9.63,30.13,4.46,1.52,36.0,121.0,6.7,4.02,,25.675027316400012,100.08194827192243,46.083333333333336,10.719999999999999,7,0,0,1,0,100.0,0,4.605170185988092,3.0,22.748802190280628,1,0.3752652923995041,0.3752652923995041,0.0023520188161505,0.3022547227300426,0.3022547227300426,1731.0,992.0,131.0,13.213740458015268,66.0,0.1450381679389313,788.0,4.0,2.0,1.0,1.0,1.0,0.37291327358335363,1.373961218836565,18.0,21.53593429158111,0.0023520188161505,0.0023520188161505,22.535249828884325,0.0,0.869,0.752,0.46720000000000006,0.948,0.293,0.138,26.0,-10.2,34.4,,26.0,119.0,0.0,1.0,2.0,8.5,21.0,0.0,1.0,1.0,4.0,0.907,269.0,1.0,35.0,0.0,17.5,0.6023131672597865,0.4225978647686833,0.687037037037037,0.1111111111111111,0.6361003861003861,0.7320954907161804,0.5543259557344065,0.35612244897959183,0.9277929155313351,0.9740932642487047,0.6038834951456311,0.5228215767634855,59.41912261163617,0.5047772999532097,0.4886968177855852,0.7878787878787878,0.5902335456475584,0.19764524223122948
Ryan Flournoy,2024,72.75,202.0,10.13,31.63,4.44,1.53,39.5,132.0,7.08,4.37,19.0,26.831237231492306,103.95598185725783,50.5,11.45,8,1,1,0,0,216.0,0,5.375278407684165,6.0,24.18069815195072,1,0.3848835182710741,0.3848835182710741,0.3532246108228317,0.3411956079707198,0.3411956079707198,1823.0,984.0,118.0,15.44915254237288,89.0,0.11016949152542373,88.0,2.0,2.0,2.0,1.0,1.0,0.0316589074482424,0.8526422764227642,22.0,22.967830253251197,0.0,0.0,23.967145790554415,0.0,0.969,0.969,0.862,0.988,0.133,0.124,,,,,,,0.0,1.0,1.0,7.8,19.0,0.0,1.0,0.0,,,,,113.0,0.0,22.6,0.445729537366548,0.5231316725978647,0.9277777777777778,0.4601851851851852,0.7055984555984556,0.616710875331565,0.8832997987927566,0.9193877551020408,0.3242506811989101,0.25,0.7514563106796116,0.8941908713692946,64.18099100833342,0.8513812881914696,0.6792480747805669,0.82174688057041,,
